delay_score,energy_score,resource_score,link_score,TCRI,sample_id,source_task_id,user_id,server_index,server_site_id,behavior_policy,user_latitude,user_longitude,server_latitude,server_longitude,distance_m,mobility_status,speed_mps,candidate_server_count,arrival_time,execution_time,vec_latency,vec_energy_consumption,empirical_network_ms,deadline_ms,energy_budget,transmission_delay_ms,queue_delay_ms,computation_delay_ms,pred_delay_ms,transmission_energy,waiting_energy,pred_energy,server_cpu_utilization,raw_resource_availability,actual_delay_ms,actual_energy,success,mu_delay,mu_energy,mu_success
0.5846446501127378,0.10282000300645644,0.9590281761042948,0.6725272953445406,0.10932227157238428,24,2866,692,68,301658,random,-37.816557163983504,144.9643427499644,-37.819471,144.960069,495.8907255711069,low,5.0,42,56.355627611757484,152.25,194.83,1.296,42.58000000000001,304.5,1.43625,84.8100541896355,0.0,41.66564985103584,126.47570404067133,1.288574770681977,0.0,1.288574770681977,0.33469641532376315,0.6653035846762368,114.62954883219179,1.2792358874541632,1,0.6235482796972356,0.10932227157238428,1.0
0.9008276300584921,0.9088326398705728,0.9957622440774746,0.1773870891881857,0.0,25,4913,156,3,10004167,min_load,-37.81438821918856,144.9738746229193,-37.816790000000005,144.96918,491.3127811718022,high,22.0,24,57.23121179190373,888.94,912.36,0.132,23.41999999999996,1777.88,1.43625,46.43309067008713,2.6528629063278117,127.23061949519321,176.31657307160816,0.13040854840462413,0.0005305725812655624,0.1309391209858897,0.10405253472560627,0.8959474652743937,182.3484155828996,0.13348646065559633,0,0.8974349137270796,0.9070590352267388,0.0
0.8720147135328072,0.6762452350017313,0.953440424436187,0.8648794959178714,0.0,26,2206,47,88,304370,random,-37.81620548287361,144.9562963703685,-37.815793,144.958295,181.4563660406907,low,5.0,48,57.83091848398812,478.48,486.82,0.668,8.339999999999975,956.96,1.43625,11.366692185558687,0.0,111.11010755208608,122.47679973764477,0.4649927812287635,0.0,0.4649927812287635,0.34806557453225995,0.65193442546774,130.93168045502364,0.45065212333207766,0,0.863179568158519,0.6862300272709643,0.0
0.8619137893843338,0.7901987751195211,0.9874018972553164,0.6811980139254199,0.0,27,123,409,35,134754,min_energy,-37.81193592435787,144.96674020803087,-37.810996,144.967095,109.06313799735022,high,22.0,41,58.217145013703266,988.13,1029.76,0.452,41.629999999999995,1976.26,1.43625,50.710596869659376,0.0,222.183657721657,272.8942545913164,0.3013270092345879,0.0,0.3013270092345879,0.21384690795122901,0.7861530920487709,253.1158622376709,0.30654944180188076,0,0.8719217804146868,0.7865626166740604,0.0
0.6413325172301243,0.7385291650068402,0.9759585257828772,0.7495689505955166,0.6423969654347836,28,5143,643,11,11581,min_delay,-37.81694573173818,144.95374068899434,-37.818202,144.954367,150.1338386526805,medium,12.0,32,58.235765115553036,90.04,131.2,0.551,41.15999999999998,180.08,1.43625,53.519017597888634,0.0,11.069822699310595,64.58884029719923,0.3755374867589257,0.0,0.3755374867589257,0.27963603398591247,0.7203639660140875,64.39715446450417,0.37616947235474274,1,0.6423969654347836,0.7380891402229816,1.0
0.8842384308647047,0.872607214077781,0.9957064207368445,0.9047825900348576,0.8707810827058384,29,1596,275,118,9009845,min_load,-37.81111312687821,144.95953632876478,-37.811022,144.959234,28.426305723927168,high,22.0,28,58.77962341357065,672.92,707.85,0.281,34.930000000000064,1345.84,1.43625,36.91586171787362,0.0,118.88068848717222,155.79655020504583,0.18296788878078718,0.0,0.18296788878078718,0.10536682563199759,0.8946331743680024,150.39131673269856,0.18559066996373963,1,0.8882546835190672,0.8707810827058384,1.0
0.9258204899636828,0.9058501041494439,0.9765101673550954,0.8528390887653207,0.0,30,4491,486,22,134329,min_delay,-37.81154075850383,144.96585673548242,-37.811625,144.96491899999998,82.90853688893405,medium,12.0,36,58.81164178212104,822.42,842.63,0.205,20.210000000000036,1644.84,1.43625,23.561163061050756,0.0,98.45226222708507,122.01342528813583,0.13522278791536127,0.0,0.13522278791536127,0.27725825118197855,0.7227417488180214,121.50943049841258,0.14184862733214734,0,0.9261268995778236,0.9012368129976346,0.0
0.8263525508597237,0.32126828925430007,0.9129043328314351,0.9949679007653971,0.32213013008110014,31,4433,571,112,51718,min_energy,-37.81271233786912,144.9658970637849,-37.813167,144.965468,63.06003601519956,static,0.5,41,59.24994575950653,324.99,367.84,1.487,42.849999999999966,649.98,1.43625,48.254245086502564,0.0,64.61312390569424,112.8673689921968,0.9748284195585116,0.0,0.9748284195585116,0.41503760453519944,0.5849623954648006,103.63148494509694,0.97359060067102,1,0.8405620404549418,0.32213013008110014,1.0
0.8610131603849285,0.8888148301904429,0.994121035242652,0.9807647017575792,0.8602590809860649,32,3059,691,66,301393,min_load,-37.812589777704645,144.96814624634413,-37.812088,144.97083600000002,242.78379604456637,static,0.5,46,65.04035901360025,356.73,385.34,0.218,28.609999999999957,713.46,1.43625,42.50208880967002,0.0,56.65946178209888,99.1615505917689,0.1596897001389763,0.0,0.1596897001389763,0.13695217196529544,0.8630478280347046,99.69955607968215,0.16433508840615402,1,0.8602590809860649,0.8855804432333131,1.0
0.9032684401108522,0.5877154398761917,0.8619483405575238,0.9603514874685712,0.567832546605747,33,511,564,113,53003,min_energy,-37.81912295397755,144.9579225450005,-37.81922,144.958485,50.56991093842965,low,5.0,40,69.3713728648754,514.41,531.75,0.906,17.340000000000032,1028.82,1.43625,19.093764511344776,0.0,80.42559893380825,99.51936344515302,0.5921436994778196,0.0,0.5921436994778196,0.4668432619773928,0.5331567380226072,104.53974828983642,0.620700504937496,1,0.8983886896737656,0.567832546605747,1.0
0.7530403915886894,0.6750203201806109,0.983300239816013,0.9745697603993682,0.6593476286166702,34,5521,472,54,135306,random,-37.81326545858944,144.95816658874077,-37.81607,144.957254,321.98970948027534,static,0.5,44,73.58132374553206,148.88,180.72,0.587,31.840000000000003,297.76,1.43625,52.34430469970393,0.0,21.1903883008479,73.53469300055184,0.4667520651405977,0.0,0.4667520651405977,0.24244798534042597,0.757552014659574,76.46131815624219,0.48926196839930736,1,0.7432115859879024,0.6593476286166702,1.0
0.8801986069249341,0.7275338775778373,0.9941337565218102,0.9625533444173792,0.7256571496759667,35,3957,384,104,49873,min_load,-37.81220325944471,144.95751150082506,-37.810911,144.96268999999998,477.0723948084979,static,0.5,33,74.2824438897947,763.28,804.04,0.404,40.75999999999999,1526.56,1.43625,79.65094162478873,0.0,103.23307298788377,182.8840146126725,0.3913294683288312,0.0,0.3913294683288312,0.13673427148658013,0.8632657285134199,188.64083269687532,0.39402491877789286,1,0.8764275019017429,0.7256571496759667,1.0
0.9036164714323376,0.35420089812900524,0.944099117597242,0.9084210174571123,0.35009008043383005,36,2466,173,19,130439,min_energy,-37.81152296613726,144.96916469671385,-37.812084000000006,144.967997,120.05916528950434,low,5.0,40,79.50694436238005,514.64,532.31,1.384,17.66999999999996,1029.28,1.43625,21.912890901331032,0.0,77.29274738279256,99.20563828412358,0.9275289600622163,0.0,0.9275289600622163,0.36733490073283914,0.6326650992671609,96.50257407809967,0.9334331219769115,1,0.9062426413822287,0.35009008043383005,1.0
0.803825648834148,0.5754174476537219,0.9479542452330838,0.7912233630980161,0.5633390385023596,37,4962,451,8,101636,random,-37.8116856143387,144.9580144774491,-37.81285,144.955026,292.7187130268858,low,5.0,29,81.51940999809501,439.36,481.16,0.792,41.80000000000001,878.72,1.43625,66.27128440904767,0.0,106.11104144740987,172.38232585645756,0.6098066908073418,0.0,0.6098066908073418,0.35978169944924976,0.6402183005507502,171.5454591245396,0.6271543059509862,1,0.8047780190225104,0.5633390385023596,1.0
0.8354902784055616,0.42550381717569274,0.9567224543216396,0.21700346782918936,0.0,38,4580,613,59,301208,random,-37.81419126509076,144.96557093027252,-37.818018,144.964596,434.04600704252675,high,22.0,45,81.59806397502314,887.51,927.17,0.903,39.65999999999997,1775.02,1.43625,74.08852927861317,0.0,217.919516745947,292.00804602456014,0.8251201425814113,0.0,0.8251201425814113,0.3404120591936893,0.6595879408063108,320.6287084551815,0.8434392206502533,0,0.8193661432236361,0.4127490195646626,0.0
0.9102426818126325,0.9324965513410973,0.9773567909037885,0.5616506411619288,0.910229834036295,39,4419,86,44,134990,min_delay,-37.81027109226432,144.96148562136435,-37.809885,144.963286,163.88501628600702,high,22.0,24,82.05749474437553,269.14,279.07,0.141,9.930000000000007,538.28,1.43625,13.18475642344011,0.0,35.129812810456066,48.31456923389618,0.09695182813634898,0.0,0.09695182813634898,0.2735008212165212,0.7264991787834788,48.32148493494312,0.09850395575235438,1,0.910229834036295,0.9314158706685087,1.0
0.9222120793169335,0.7275379141031946,0.9760404927316004,0.6560578802358074,0.7364785199389374,40,976,423,11,11581,min_delay,-37.81791602782293,144.9556812893791,-37.818202,144.954367,119.74609712030919,high,22.0,36,83.95098027447368,939.33,964.06,0.584,24.729999999999905,1878.66,1.43625,30.65264196357037,0.0,115.4844131068794,146.13705507044978,0.3913236708692868,0.0,0.3913236708692868,0.2792861134270868,0.7207138865729132,142.42035091938118,0.37848272573770114,1,0.924190459732266,0.7364785199389374,1.0
0.7577608399540459,0.3603582803791592,0.9899023996170758,0.68098142049072,0.0,41,3678,48,83,304364,min_energy,-37.8173763955731,144.95820971641513,-37.817483,144.959445,109.15348178720777,high,22.0,48,84.26130679334057,108.73,131.38,1.378,22.64999999999999,217.46,1.43625,27.5946527249605,0.0,25.082675018632685,52.67732774359318,0.9186854198054326,0.0,0.9186854198054326,0.19146914577468183,0.8085308542253182,51.736878453832986,0.903199305572856,0,0.7620855400817025,0.37114060534526994,0.0
0.542610076299323,0.8121837435587502,0.944851188492106,0.8788943173050728,0.5677472217283157,42,1661,0,0,10003026,min_delay,-37.814619463998895,144.9744434939978,-37.81517,144.97476,67.23469745959608,medium,12.0,22,84.46899287648162,47.98,80.93,0.411,32.95000000000001,95.96,1.43625,37.3807665625874,0.0,6.510370515729566,43.89113707831696,0.26975109831374494,0.0,0.26975109831374494,0.36590077526946024,0.6340992247305397,41.478976602950816,0.25952917801139164,1,0.5677472217283157,0.8193008334124341,1.0
0.903420269371172,0.46280085585359076,0.8001438314338746,0.7929423219739695,0.4361004417464933,43,457,535,115,9002262,min_energy,-37.81568996740011,144.9712713822771,-37.816217,144.970928,65.9104528259013,high,22.0,30,86.9741748106125,106.4,112.48,1.176,6.079999999999998,212.8,1.43625,6.881471106362959,0.0,13.670695571451638,20.552166677814597,0.7715522707802802,0.0,0.7715522707802802,0.5112806449860988,0.4887193550139012,21.122539889334323,0.809900740541599,1,0.900739944129068,0.4361004417464933,1.0
0.08424361009246328,0.4470512248189986,0.9907629168116882,0.6262803701802406,0.07284985212047324,44,1965,703,116,9009843,min_energy,-37.81108939575136,144.96876218316726,-37.810269,144.96986299999998,132.94236717645794,high,22.0,39,86.98462415938364,35.48,82.97,1.177,47.49,70.96,1.43625,60.11686603441998,0.0,4.865207393418816,64.9820734278388,0.7941726783537132,0.0,0.7941726783537132,0.1824750894164731,0.8175249105835269,65.79057449353121,0.8119486460296583,1,0.07284985212047324,0.43467457195498116,1.0
0.8600770425869182,0.48542139681163243,0.9705452205058849,0.8832984064544461,0.4925398177592625,45,605,100,70,301896,min_energy,-37.81022841398234,144.965625273269,-37.809538,144.964091,155.11523664323877,low,5.0,29,87.04638703578361,430.55,450.65,1.081,20.099999999999966,861.1,1.43625,26.335632513058155,0.0,94.15202611534657,120.48765862840473,0.739063518829293,0.0,0.739063518829293,0.3004998192166545,0.6995001807833455,107.21407605708329,0.7288396867432593,1,0.87549172447209,0.4925398177592625,1.0
0.6784506622760378,0.8384097076958896,0.9789619440138783,0.5456059633351683,0.6578874048813723,46,615,706,108,50686,random,-37.816301018725504,144.9708487314009,-37.813545,144.971705,315.55116804484607,medium,12.0,27,90.46122937467645,165.33,205.06,0.294,39.72999999999999,330.66,1.43625,64.80369581284346,0.0,41.51980819896188,106.32350401180534,0.23208405732177848,0.0,0.23208405732177848,0.26598402180334085,0.7340159781966591,113.12295070192543,0.23181021550573064,1,0.6578874048813723,0.8386003721457054,1.0
0.8512923062467395,0.9414123782008138,0.9968996830566969,0.8181453812532451,0.8551270655217623,47,4225,546,20,134245,min_load,-37.81627170092491,144.9572106992915,-37.818494,144.957705,250.8940380970397,low,5.0,53,91.07347180752139,351.34,388.83,0.114,37.49000000000001,702.68,1.43625,56.30203497651605,0.0,48.1918872700251,104.49392224654115,0.08414647180908115,0.0,0.08414647180908115,0.07268541999404649,0.9273145800059535,101.79931359916804,0.08277662323595167,1,0.8551270655217623,0.9423661457016873,1.0
0.8791253320781769,0.26097220646848285,0.9937469458698136,0.9795385725550863,0.24634680574360845,48,2916,784,65,301388,min_load,-37.81311067650938,144.9713521654751,-37.814765,144.969286,258.4207816382899,static,0.5,40,95.78327671956072,409.77,425.55,1.425,15.78000000000003,819.54,1.43625,23.935759868504476,9.749870982324566,65.37599449782189,99.06162534865094,1.0594786942631766,0.0019499741964649133,1.0614286684596415,0.14315874125970535,0.8568412587402947,103.89724469310255,1.0824344002507424,1,0.8732249253323785,0.24634680574360845,1.0
0.8544167594538333,0.32434548810075015,0.9475910438315397,0.9665824975977312,0.2629572567817241,49,2313,282,67,301645,random,-37.81458456036517,144.97101346018852,-37.816206,144.966634,424.85783646553807,static,0.5,35,98.47603009606512,658.39,691.12,1.075,32.73000000000002,1316.78,1.43625,60.541193975034155,0.0,131.1599055113472,191.70109948638137,0.9704087927152977,0.0,0.9704087927152977,0.3605154475150451,0.6394845524849548,191.6609829866349,1.0585776399472488,1,0.854447225059133,0.2629572567817241,1.0
0.8193445230426369,0.2827987167736282,0.9595669657919506,0.9766989438066399,0.2669718256631415,50,1118,581,68,301658,random,-37.8184,144.957,-37.819471,144.960069,294.71022398789347,static,0.5,41,100.48811467589678,701.09,739.75,1.335,38.65999999999997,1402.18,1.43625,61.44699451874387,0.0,191.86450216133147,253.31149668007535,1.0300803430338765,0.0,1.0300803430338765,0.3333165023871431,0.6666834976128568,258.74565451746116,1.052811715391313,1,0.8154690164476307,0.2669718256631415,1.0
0.0,0.9016292535669115,0.9556579025861728,0.6519589621958479,0.0,51,4481,300,65,301388,random,-37.81671649862597,144.96986105697647,-37.814765,144.969286,222.79878148634867,medium,12.0,31,101.23730839949302,17.15,46.55,0.177,29.4,34.3,1.43625,42.5005683513973,69.67183380021415,2.736164935543464,114.9085670871549,0.12735061780448048,0.01393436676004283,0.14128498456452332,0.34295344995150934,0.6570465500484907,114.38874612696034,0.1413858329971584,0,0.0,0.9015590370776965,0.0
0.867567252911766,0.7668099447821474,0.9941808036657629,0.8930749298194199,0.7645396656841046,52,3686,517,29,134547,min_delay,-37.81791077970484,144.95532225195794,-37.818656,144.956626,141.35599206655033,low,5.0,34,101.53899786113648,500.36,547.27,0.494,46.90999999999997,1000.72,1.43625,60.172019175683715,0.0,72.35607949045382,132.52809866613754,0.33491921680664083,0.0,0.33491921680664083,0.13592430801559963,0.8640756919844004,121.68627156805977,0.3381799051612048,1,0.8784012795106926,0.7645396656841046,1.0
0.8525006678628766,0.5785609828687053,0.9950996904913534,0.2218876685810907,0.0,53,3403,249,4,10004576,min_load,-37.81515032149614,144.95376464726704,-37.81808,144.95692,427.7227336796045,high,22.0,29,101.67489930542392,408.35,417.85,0.668,9.5,816.7,1.43625,17.626731939912485,0.0,102.83597261647618,120.46270455638867,0.6052917883548221,0.0,0.6052917883548221,0.11864554445633155,0.8813544555436684,127.82778313777888,0.6158992861585847,0,0.8434825723793573,0.5711754317433702,0.0
